Name,size,SSSS,SSSC,SSSN,SSSO,SSSX,SSSM,SSCC,SSCN,SSCO,SSCX,SSCM,SSNN,SSNO,SSNX,SSNM,SSOO,SSOX,SSOM,SSXX,SSXM,SSMM,SCCC,SCCN,SCCO,SCCX,SCCM,SCNN,SCNO,SCNX,SCNM,SCOO,SCOX,SCOM,SCXX,SCXM,SCMM,SNNN,SNNO,SNNX,SNNM,SNOO,SNOX,SNOM,SNXX,SNXM,SNMM,SOOO,SOOX,SOOM,SOXX,SOXM,SOMM,SXXX,SXXM,SXMM,SMMM,CCCC,CCCN,CCCO,CCCX,CCCM,CCNN,CCNO,CCNX,CCNM,CCOO,CCOX,CCOM,CCXX,CCXM,CCMM,CNNN,CNNO,CNNX,CNNM,CNOO,CNOX,CNOM,CNXX,CNXM,CNMM,COOO,COOX,COOM,COXX,COXM,COMM,CXXX,CXXM,CXMM,CMMM,NNNN,NNNO,NNNX,NNNM,NNOO,NNOX,NNOM,NNXX,NNXM,NNMM,NOOO,NOOX,NOOM,NOXX,NOXM,NOMM,NXXX,NXXM,NXMM,NMMM,OOOO,OOOX,OOOM,OOXX,OOXM,OOMM,OXXX,OXXM,OXMM,OMMM,XXXX,XXXM,XXMM,XMMM,MMMM
GNP237,30,0,0,0,0,0,0,1.436,0,0,0,7.892,0,0,0,0,0,0,0,0,0,11.469,91.456,0,0,0,518.141,0,0,0,0,0,0,0,0,0,1277.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115.484,8747.914,1714.038,0,0,2714.66,0,0,0,0,0,0,0,0,0,4131.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5991.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22532.119
GNP238,30,0,0,0,0,0,0,2.975,0,0,0,7.995,0,0,0,0,0,0,0,0,0,13.107,91.15,0,0,0,511.192,0,0,0,0,0,0,0,0,0,1277.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114.667,5682.291,1286.538,0,0,2720.263,0,0,0,0,0,0,0,0,0,4059.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22562.357
GNP239,30,0,0,0,0,0,0,2.052,0,0,0,7.995,0,0,0,0,0,0,0,0,0,12.8,108.848,0,0,0,537.147,0,0,0,0,0,0,0,0,0,1281.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146.603,9721.94,1322.128,5026.57,0,2776.09,0,6.601,0,0,3484.244,0,0,0,0,4191.968,0,0,0,0,0,0,0,0,0,0,21.75,0,0,0,0,0,0,0,0,6019.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22543.703
GNP240,30,0,0,0,0,0,0,3.078,0,0,0,9.84,0,0,0,0.215,0,0,0,0,0,15.36,87.876,16.616,0,0,483.703,0,0,0,54.407,0,0,0,0,0,1218.66,0,0,0,0,0,0,0,0,0,88.704,0,0,0,0,0,0,0,0,0,2078.957,4971.814,76.861,0,0,2473.216,1.118,0,0,480.162,0,0,0,0,0,3243.614,0,0,0,3.239,0,0,0,0,0,1326.881,0,0,0,0,0,0,0,0,0,4391.565,0,0,0,0,0,0,0,0,0,4.129,0,0,0,0,0,0,0,0,0,2175.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22149.385
GNP241,30,0.103,32.928,0,0,0,43.073,709.516,0,1.784,0,821.845,0,0,0,0,0,0,0.668,0,0,1509.768,938.636,0,36.474,0,2028.267,0,0,0,0,2.042,0,20.887,0,0,3265.952,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,5.883,0,0,0,5343.761,1770.414,0,1298.626,0,2566.33,0,0,0,0,808.628,0,467.333,0,0,3562.483,0,0,0,0,0,0,0,0,0,0,384.293,0,62.963,0,0,283.508,0,0,0,4801.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.613,0,0.772,0,0,3.588,0,0,0,94.12,0,0,0,0,20155.582
GNP242,30,0,0.103,0,0.112,0,0.308,1.026,0,17.84,0,31.57,0,0,0,0,1.686,0,22.726,0,0,75.572,3.069,0,641.866,0,272.165,0,0,0,0,230.348,0,1133.279,0,0,1579.104,0,0,0,0,0,0,0,0,0,0,15.093,0,160.2,0,0,1063.697,0,0,0,4104.451,0,0,11.423,0,2.446,0,0,0,0,294.956,0,642.146,0,0,206.345,0,0,0,0,0,0,0,0,0,0,253.148,0,841.805,0,0,1734.416,0,0,0,1751.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.402,0,136.96,0,0,700.18,0,0,0,3275.311,0,0,0,0,21906.461
GNP243,30,2.167,163.509,1.186,8.385,0,89.744,1348.298,121.26,452.346,0,1607.815,0.45,15.248,0,45.108,28.053,0,165.984,0,0,1332.099,3117.923,1270.755,4328.003,0,3548.409,26.343,826.831,0,711.62,1185.812,0,1863.943,0,0,4858.442,0.117,7.26,0,5.824,58.75,0,194.529,0,0,245.668,83.076,0,203.28,0,0,788.379,0,0,0,5016.64,2521.772,2079.872,7837.386,0,2085.276,313.034,5707.618,0,2243.099,7956.973,0,3662.734,0,0,3161.91,0.467,255.888,0,106.114,1768.983,0,1679.41,0,0,1935.071,3109.579,0,1491.947,0,0,2843.985,0,0,0,4843.417,0,0.628,0,0,28.512,0,33.286,0,0,24.887,112.225,0,186.278,0,0,596.815,0,0,0,788.482,431.109,0,197.144,0,0,440.747,0,0,0,1750.014,0,0,0,0,15740.678
GNP244,30,0,0.412,0,0,0,0.514,18.981,0,0,0,61.807,0,0,0,0,0,0,0,0,0,85.095,195.296,0,0,0,975.123,0,0,0,0,0,0,0,0,0,2396.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4152.842,5460.509,0,2250.581,0,2298.908,0,0,0,0,1170.081,0,0,0,0,3041.087,0,0,0,0,0,0,0,0,0,0,274.897,0,0,0,0,0,0,0,0,4311.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.971,0,0,0,0,0,0,0,0,0,0,0,0,0,22201.66
GNP245,30,0,0.309,0,0,0,0.308,20.52,0,0,0,65.6,0,0,0,0,0,0,0,0,0,92.264,171.97,0,0,0,947.43,0,0,0,0,0,0,0,0,0,2437.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160.482,3329.895,0,1157.403,0,2292.286,0,0,0,0,737.727,0,0.554,0,0,2984.342,0,0,0,0,0,0,0,0,0,0,368.719,0,0,0,0,0,0,0,0,4250.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.861,0,0,0,0,0,0,0,0,0,0,0,0,0,22255.268
GNP246,30,0,0,0,0,0,0.308,17.955,0,0,0,64.268,0,0,0,0,0,0,0,0,0,90.011,173.607,0,0,0,960.612,0,0,0,0,0,0,0,0,0,2390.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4206.835,6243.928,2630.812,0,0,2274.356,2.907,0,0,0,0,0,0,0,0,3032.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4276.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22232.922
GNP247,30,0.103,15.641,0.216,1.118,0,18.401,301.946,49.557,257.236,0,754.708,0.112,6.053,0,24.165,25.525,0,166.764,0,0,908.089,400.11,338.867,1265.212,0,1391.639,5.044,298.024,0,338.237,614.948,0,1246.928,0,0,2668.973,0,3.025,0,1.344,38.375,0,144.534,0,0,134.18,64.113,0,267.72,0,0,925.372,0,0,0,3551.473,1168.532,1624.905,7687.821,0,1192.341,277.818,6427.615,0,2097.428,10532.293,0,3914.895,0,0,2380.937,0.7,242.731,0,107.231,2751.894,0,2777.501,0,0,1957.696,5113.187,0,3585.88,0,0,4146.926,0,0,0,3828.097,0,0.126,0,0.35,47.563,0,60.18,0,0,27.565,352.163,0,608.704,0,0,1161.045,0,0,0,897.176,788.05,0,984.266,0,0,2062.996,0,0,0,4423.377,0,0,0,0,15934.673
GNP248,30,0,0.206,0,0,0,0.103,7.695,8.922,9.701,0,39.77,0,5.471,0,6.014,0.843,0,9.803,0,0,49.152,24.347,408.646,559.125,0,855.461,11.546,398.445,0,544.208,69.898,0,620.026,0,0,1838.264,0,11.132,0,4.144,61.875,0,209.144,0,0,309.542,5.16,0,55.44,0,0,494.52,0,0,0,3453.775,42.84,142.072,763.464,0,289.087,19.341,746.613,0,719.387,917.615,0,1211.229,0,0,1077.32,0,45.263,0,10.611,937.691,0,1549.101,0,0,934.476,617.131,0,815.115,0,0,2088.195,0,0,0,3928.339,0,0,0,0,1.426,0,6.995,0,0,1.897,56.914,0,164.222,0,0,638.426,0,0,0,478.427,38.39,0,106.867,0,0,456.057,0,0,0,2416.75,0,0,0,0,20433.109
GNP249,2,0,0.72,0,0,0,0.925,6.977,0,0,0,9.43,0,0,0,0,0,0,0,0,0,7.475,21.79,0,0,0,18.294,0,0,0,0,0,0,0,0,0,37.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.288,98.227,49.388,45.247,0,7.541,0,0,0,0,1.198,0,0,0,0,7.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.61
GNP250,4,0,1.749,0,0,0,2.159,13.646,0,0,0,23.882,0,0,0,0,0,0,0,0,0,29.594,60.357,0,0,0,77.366,0,0,0,0,0,0,0,0,0,105.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.924,714.799,162.491,447.143,0,125.033,15.317,1.621,0,0,179.224,0,0,0,0,99.357,0,0,0,0,0,0,0,0,0,0,9.524,0,0,0,0,0,0,0,0,100.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.997
GNP251,6,0,0.72,0,0,0,2.467,16.724,0,0,0,37.515,0,0,0,0,0,0,0,0,0,62.772,103.835,0,0,0,180.383,0,0,0,0,0,0,0,0,0,272.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.453,1771.536,362.818,1257.579,0,339.017,27.503,11.233,0,0,524.382,0,0,0,0,286.052,0,0.241,0,0,0.249,0,0,0,0,0,25.354,0,0,0,0,0,0,0,0,269.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696.665
GNP252,2,0,0.309,0,0,0,0.308,5.438,0,0,0,7.79,0,0,0,0,0,0,0,0,0,5.939,27.928,0,24.019,0,17.374,0,16.718,0,0,8.647,0,0,0,0,34.816,0,0,0,0,18,0,0,0,0,0,9.288,0,0,0,0,0,0,0,0,40.086,90.985,46.608,76.632,0,8.56,0,20.612,0,0,53.311,0,0,0,0,9.875,0,0,0,0,35.914,0,0,0,0,0,20.849,0,0,0,0,0,0,0,0,19.628,0,0,0,0,0,0,0,0,0,0,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.557
GNP253,4,0,1.749,0,0,0,1.542,13.543,2.043,4.014,0,21.833,0,5.005,0,0,3.732,0,0,0,0,28.365,80.51,4.824,71.169,0,77.673,2.242,46.904,0,0,33.028,0,0,0,0,99.751,0,4.719,0,0,52.75,0,0,0,0,0,31.218,0,0,0,0,0,0,0,0,134.54,686.842,173.608,596.08,0,124.319,18.559,88.008,0,0,431.174,0,0,0,0,107.093,0.117,13.76,0,0,124.076,0,0,0,0,0,117.89,0,0,0,0,0,0,0,0,105.157,0,0.126,0,0,3.629,0,0,0,0,0,9.486,0,0,0,0,0,0,0,0,0,9.357,0,0,0,0,0,0,0,0,0,0,0,0,0,306.023
GNP254,6,0,0.926,0,0,0,2.981,18.16,4.193,10.37,0,39.873,0,6.868,0,0,6.622,0,0,0,0,63.898,159.694,13.293,167.691,0,176.601,5.044,113.082,0,0,76.263,0,0,0,0,262.916,0,8.107,0,0,124.5,0,0,0,0,0,70.434,0,0,0,0,0,0,0,0,357.599,1732.969,406.118,1649.743,0,346.253,40.583,247.234,0,0,1193.076,0,0,0,0,297.963,0.467,24.381,0,0,329.465,0,0,0,0,0,310.931,0,0,0,0,0,0,0,0,280.487,0,0,0,0,7.646,0,0,0,0,0,35.137,0,0,0,0,0,0,0,0,0,29.446,0,0,0,0,0,0,0,0,0,0,0,0,0,700.626
GNP255,2,0,0.206,0,0,0,0.206,6.977,0,0,0,11.172,0,0,0,0,0,0,0,0,0,6.451,31.201,0,17.57,0,20.747,0,0,0,0,28.464,0,0,0,0,37.777,0,0,0,0,0,0,0,0,0,0,10.191,0,0,0,0,0,0,0,0,42.126,134.642,67.56,100.364,0,7.439,0,0,0,0,76.552,0,0,0,0,11.096,0,0,0,0,0,0,0,0,0,0,1.416,0,0,0,0,0,0,0,0,18.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.931
GNP256,4,0,1.852,0,0,0,2.776,14.98,0,7.805,0,21.833,0,0,0,0,7.465,0,0,0,0,31.437,63.733,0.858,60.271,0,82.476,0,1.393,0,0,87.192,0,0,0,0,111.084,0,0,0,0,0.125,0,0,0,0,0,43.989,0,0,0,0,0,0,0,0,146.576,837.134,208.669,678.818,0,135.529,16.546,15.633,0,0,415.959,0,0,0,0,109.028,0,0.241,0,0,0.125,0,0,0,0,0,78.25,0,0,0,0,0,0,0,0,103.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.998,0,0,0,0,0,0,0,0,0,0,0,0,0,293.933
GNP257,6,0,1.235,0,0,0,2.981,19.494,0,13.826,0,40.487,0,0.233,0,0,13.726,0,0,0,0,66.458,125.319,2.466,145.562,0,185.391,0,3.483,0,0,199.003,0,0,0,0,278.539,0,0,0,0,0.375,0,0,0,0,0,94.299,0,0,0,0,0,0,0,0,354.744,2115.076,471.336,1860.525,0,345.947,29.739,42.846,0,0,1126.486,0,0,0,0,297.046,0,0.724,0,0,2.12,0,0,0,0,0,210.809,0,0,0,0,0,0,0,0,287.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.573,0,0,0,0,0,0,0,0,0,0,0,0,0,686.712
GNP258,2,0,0.515,0,0,0,0.514,4.925,0,0,0,6.457,0,0,0,0,0,0,0,0,0,5.12,13.197,0,0,0,12.468,0,0,0,0,0,0,0,0,0,30.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.312,66.096,0,44.249,0,4.586,0,0,0,0,54.749,0,0,0,0,5.803,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,16.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.027
GNP259,4,0,1.852,0,0,0,2.467,14.467,0,0,0,25.42,0,0,0,0,0,0,0,0,0,31.437,60.05,0,0,0,79.921,0,0,0,0,0,0,0,0,0,107.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.494,666.64,0,513.35,0,129.007,0,0,0,0,425.663,0,0,0,0,105.872,0,0,0,0,0,0,0,0,0,0,121.88,0,0,0,0,0,0,0,0,108.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.733,0,0,0,0,0,0,0,0,0,0,0,0,0,288.446
GNP260,6,0,0.926,0,0,0,1.542,13.543,0,0,0,38.232,0,0,0,0,0,0,0,0,0,60.928,97.186,0,0,0,167.913,0,0,0,0,0,0,0,0,0,261.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.42,1452.893,0,1258.911,0,331.374,0,0,0,0,1023.967,0,0,0,0,280.352,0,0,0,0,0,0,0,0,0,0,290.083,0,0,0,0,0,0,0,0,275.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.208,0,0,0,0,0,0,0,0,0,0,0,0,0,709.157
GNP261,2,0,0.823,0,0,0,1.028,7.695,0,0,0,10.455,0,0,0,0,0,0,0,0,0,8.294,24.45,0,0,0,20.338,0,0,0,0,0,0,0,0,0,38.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.88,115.159,51.312,49.24,0,9.069,0,0,0,0,0.719,0,0,0,0,7.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.915
GNP262,2,0,0.926,0,0,0,0.925,8.618,0,0,0,10.967,0,0,0,0,0,0,0,0,0,8.806,24.143,0,0,0,20.031,0,0,0,0,0,0,0,0,0,35.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.676,133.214,51.312,67.316,0,8.458,0,37.056,0,0,2.755,0,0,0,0,8.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.525
GNP263,2,0,0.823,0,0,0,0.822,6.361,0,0,0,9.123,0,0,0,0,0,0,0,0,0,7.475,25.984,0,0,0,20.338,0,0,0,0,0,0,0,0,0,41.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.124,129.542,68.416,45.358,0,7.541,0,0,0,0,0.839,0,0,0,0,7.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.102
GNP264,2,0,0.309,0,0,0,0.308,6.566,0,0,0,10.455,0,0,0,0,0,0,0,0,0,6.349,31.508,0,0,0,23.506,0,0,0,0,0,0,0,0,0,41.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.942,158,68.416,67.649,0,10.801,0,0,0,0,58.462,0,0,0,0,9.569,0,0,0,0,0,0,0,0,0,0,0.257,0,0,0,0,0,0,0,0,18.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.626
GNP265,2,0,0.823,0,0,0,0.822,8.003,0,0,0,10.045,0,0,0,0,0,0,0,0,0,7.578,26.291,0,0,0,20.236,0,0,0,0,0,0,0,0,0,39.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.492,116.077,68.416,66.983,0,7.643,0,0,0,0,0.839,0,0,0,0,7.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.626
GNP266,2,0,0.72,0,0,0,0.72,7.798,0,0,0,10.762,0,0,0,0,0,0,0,0,0,7.578,27.826,0,0,0,20.951,0,0,0,0,0,0,0,0,0,37.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.288,114.445,51.312,66.651,0,8.254,0,37.056,0,0,20.486,0,0,0,0,7.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.118
GNP267,2,0,0.412,0,0,0,0.411,5.746,0,0,0,10.25,0,0,0,0,0,0,0,0,0,7.885,24.04,0,0,0,22.688,0,0,0,0,0,0,0,0,0,40.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.288,238.574,68.416,60.884,0,7.948,0,0,0,0,1.078,0,0,0,0,7.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.61
GNP268,2,0,0.412,0,0,0,0.617,6.566,0,0,0,10.455,0,0,0,0,0,0,0,0,0,7.373,26.7,0,0,0,19.929,0,0,0,0,0,0,0,0,0,39.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.268,233.271,68.416,45.913,0,8.152,0,0,0,0,1.198,0,0,0,0,7.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.728
GNP269,2,0,0.72,0,0,0,0.72,8.003,0,0,0,11.48,0,0,0,0,0,0,0,0,0,9.114,23.734,0,0,0,20.951,0,0,0,0,0,0,0,0,0,35.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.758,181.561,85.52,66.096,0,10.088,0,0,0,0,0.359,0,0,0,0,7.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.236
GNP270,2,0,0.617,0,0,0,0.822,7.387,0,0,0,11.583,0,0,0,0,0,0,0,0,0,7.68,24.04,0,0,0,20.338,0,0,0,0,0,0,0,0,0,35.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.37,359.741,68.416,57.003,0,9.884,0,37.056,0,0,8.626,0,0,0,0,10.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.931
GNP271,2,0,0.515,0,0,0,0.514,7.079,0,0,0,10.762,0,0,0,0,0,0,0,0,0,8.192,23.427,0,0,0,20.542,0,0,0,0,0,0,0,0,0,37.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.084,316.293,68.416,61.217,0,8.56,0,37.056,0,0,3.594,0,0,0,0,8.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.931
GNP272,2,0,0.309,0,0,0,0.308,6.464,0,0,0,9.328,0,0,0,0,0,0,0,0,0,5.734,29.667,0,0,0,25.448,0,0,0,0,0,0,0,0,0,40.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.84,342.301,85.52,128.865,0,9.986,0,0,0,0,7.907,0,0,0,0,12.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.204
GNP273,2,0,0.309,0,0,0,0.514,7.695,0,0,0,11.788,0,0,0,0,0,0,0,0,0,6.861,30.997,0,0,0,21.973,0,0,0,0,0,0,0,0,0,38.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.064,391.665,51.312,143.282,0,8.05,0,37.056,0,0,8.027,0,0,0,0,7.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.236
GNP274,2,0,0.823,0,0,0,0.822,8.618,0,0,0,10.967,0,0,0,0,0,0,0,0,0,8.499,24.347,0,0,0,19.725,0,0,0,0,0,0,0,0,0,35.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.554,267.336,85.52,106.131,0,9.375,0,0,0,0,14.496,0,0,0,0,8.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.118
GNP275,16,0,1.646,0,0,0,2.056,41.348,0,0,0,100.552,0,0,0,0,0,0,0,0,0,120.219,262.919,0,0,0,624.007,0,0,0,0,0,0,0,0,0,1160.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793.881,5763.587,1391.062,0,0,1163.001,8.273,0,0,0,0,0,0,0,0,1131.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5713.875
GNP276,16,0,1.029,0,0,0,1.85,39.604,0,0,0,99.22,0,0,0,0,0,0,0,0,0,120.117,262.51,1.394,164.577,0,627.583,0,4.18,0,0,233.711,0,0,0,0,1169.545,0,0,0,0,0,0,0,0,0,0,71.724,0,0,0,0,0,0,0,0,1830.714,4589.783,931.179,870.851,0,1144.053,1.23,32.656,0,0,365.401,0,0,0,0,1109.08,0,0,0,0,0.249,0,0,0,0,0,65.123,0,0,0,0,0,0,0,0,1341.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.091,0,0,0,0,0,0,0,0,0,0,0,0,0,5726.508
GNP277,16,0,1.543,0,0,0,2.981,38.988,0,0.446,0,100.04,0,0,0,0,0.361,0,0,0,0,117.147,262.919,1.715,266.095,0,640.05,0,5.341,0,0,386.605,0,0,0,0,1168.218,0,0,0,0,0,0,0,0,0,0,129.13,0,0,0,0,0,0,0,0,1793.167,3996.463,653.731,1084.739,0,1172.476,0,43.888,0,0,574.939,0,0,0,0,1108.164,0,0,0,0,0.998,0,0,0,0,0,176.191,0,0,0,0,0,0,0,0,1340.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.134,0,0,0,0,0,0,0,0,0,0,0,0,0,5746.781
GNP278,16,0,1.543,0,0,0,2.159,41.758,0,1.561,0,101.475,0,0,0,0,1.204,0,0,0,0,119.605,265.17,1.394,352.94,0,632.182,0,6.502,0,0,536.991,0,0,0,0,1162.091,0,0,0,0,0,0,0,0,0,0,202.404,0,0,0,0,0,0,0,0,1812.859,3689.82,382.918,1126.34,0,1150.878,0,36.014,0,0,709.223,0,0.111,0,0,1101.954,0,0,0,0,0.748,0,0,0,0,0,354.819,0,0,0,0,0,0,0,0,1348.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.639,0,0,0,0,0,0,0,0,0,0,0,0,0,5736.084
